id,url,source,label,url_length
3799,rr5.sn-vgqsrne6.gvt1.com,Cisco-Umbrella,legitimate,24
8178,api.homewizardeasyonline.com,Cisco-Umbrella,legitimate,28
998,grabberportal.file.force.com,Cisco-Umbrella,legitimate,28
9685,yihcm.cn,Majestic,legitimate,8
392,startsuper.nl,Majestic,legitimate,13
3256,texasonline.state.tx.us,Cisco-Umbrella,legitimate,23
1351,jk123th.com,Majestic,legitimate,11
6653,ctr-ams16.atlas.ripe.net,Cisco-Umbrella,legitimate,24
5832,r3---sn-q4fl6nsd.googlevideo.com,Cisco-Umbrella,legitimate,32
8668,translations.com,Majestic,legitimate,16
3591,jmacs-m.lazada.com.my,Cisco-Umbrella,legitimate,21
588,instituteofideas.com,Majestic,legitimate,20
1425,rr5---sn-ci5gup-cag6.googlevideo.com,Cisco-Umbrella,legitimate,36
2360,assets-cdn-refresh.getbento.com,Cisco-Umbrella,legitimate,31
5978,cegos.fr,Majestic,legitimate,8
3676,status.talkdesk.com,Cisco-Umbrella,legitimate,19
8750,cosgrey.com,Majestic,legitimate,11
8120,e70231.dsca.akamaiedge.net,Cisco-Umbrella,legitimate,26
2386,alt2.mobile-gtalk4.l.google.com,Cisco-Umbrella,legitimate,31
7254,video.fceb2-1.fna.fbcdn.net,Cisco-Umbrella,legitimate,27
3380,treadmillreviewguru.com,Majestic,legitimate,23
2223,musicpage.com,Majestic,legitimate,13
283,www.nojima.co.jp,Cisco-Umbrella,legitimate,16
937,cukewqv.cn,Majestic,legitimate,10
1799,aetherforce.com,Majestic,legitimate,15
6533,maps.api.sygic.com,Cisco-Umbrella,legitimate,18
8046,aestorage.cloudapp.net,Cisco-Umbrella,legitimate,22
2429,images.atomtickets.com,Cisco-Umbrella,legitimate,22
140,ariel.ac.il,Majestic,legitimate,11
5207,avpk-amu7z0atco06d-1.na.api.amazonvideo.com,Cisco-Umbrella,legitimate,43
4970,getresponse.com.multi.uribl.com,Cisco-Umbrella,legitimate,31
4853,nekopost.net,Cisco-Umbrella,legitimate,12
6471,prod-dfm-proxy-connext.azurewebsites.net,Cisco-Umbrella,legitimate,40
8033,login.corp.unity3d.com,Cisco-Umbrella,legitimate,22
6729,rr6.sn-j5caxoxu-hh0d.googlevideo.com,Cisco-Umbrella,legitimate,36
4661,classicalmus.com,Majestic,legitimate,16
2676,www.asiaodysseytravel.com,Cisco-Umbrella,legitimate,25
9688,www.bobistheoilguy.com,Cisco-Umbrella,legitimate,22
8455,xlmvsblobprodsu6weus15.blob.core.windows.net,Cisco-Umbrella,legitimate,44
2831,a472.t.akamai.net,Cisco-Umbrella,legitimate,17
2415,bm16.maas.zetaglobal.net,Cisco-Umbrella,legitimate,24
6619,lairew.best,Majestic,legitimate,11
6066,247customerservicenumber.com,Majestic,legitimate,28
5929,rr6---sn-npobuxa-npoel.gvt1.com,Cisco-Umbrella,legitimate,31
3758,feelreal.com,Majestic,legitimate,12
795,gsipartners.com,Cisco-Umbrella,legitimate,15
2321,stolenphonechecker.org,Majestic,legitimate,22
3130,mcoeurope.com,Majestic,legitimate,13
1908,damascus-online.com,Majestic,legitimate,19
3073,ub-flkf.vivacut.com.cdn.cloudflare.net,Cisco-Umbrella,legitimate,38
7754,recipesfromeurope.com,Majestic,legitimate,21
2467,u1sdata.webullpaytechapi.com,Cisco-Umbrella,legitimate,28
6872,galaxcity.jp,Majestic,legitimate,12
1135,pain-goes.com,Majestic,legitimate,13
9228,mlsworldwide.com,Majestic,legitimate,16
9452,ratpdevusa.com,Cisco-Umbrella,legitimate,14
3440,research.by,Majestic,legitimate,11
8721,ternium.com,Majestic,legitimate,11
5607,fjzs.com.cn,Majestic,legitimate,11
6351,guvenilirpokersiteleri.org,Majestic,legitimate,26
86,ebaumsworld.com,Majestic,legitimate,15
4167,jiaopeibanzhang.com,Majestic,legitimate,19
2892,consent.liberation.fr,Cisco-Umbrella,legitimate,21
4069,sh56.luncky03.com,Cisco-Umbrella,legitimate,17
7102,newsdata.com,Majestic,legitimate,12
6378,ipv4-c670-ord001-ix.ftl.nflxvideo.net,Cisco-Umbrella,legitimate,37
8714,easycgi.com,Majestic,legitimate,11
1963,atex.com,Majestic,legitimate,8
6994,sleuths.com,Majestic,legitimate,11
8481,video-edge-6ab5ae.ord03.hls.live-video.net,Cisco-Umbrella,legitimate,42
2119,immowebstatic.be,Cisco-Umbrella,legitimate,16
2534,madsparrow.me,Majestic,legitimate,13
5370,sigmaelevators.in,Majestic,legitimate,17
6174,elearning2.asite.com,Cisco-Umbrella,legitimate,20
2622,hayabusafight.com,Majestic,legitimate,17
9509,4bd43fd30c194dc5941ac80ee5084c.f9.environment.api.powerplatform.com,Cisco-Umbrella,legitimate,67
4548,blob.lvl08prdstr08a.store.core.windows.net,Cisco-Umbrella,legitimate,42
9259,bancofalabella.pe,Cisco-Umbrella,legitimate,17
6598,vodafone.de.ssl.d2.sc.omtrdc.net,Cisco-Umbrella,legitimate,32
4819,electrichouse.com.ua,Majestic,legitimate,20
6507,static.fmnl17-2.fna.fbcdn.net,Cisco-Umbrella,legitimate,29
1523,cdn-dgmjk.nitrocdn.com,Cisco-Umbrella,legitimate,22
3879,kingscountynews.ca,Majestic,legitimate,18
4128,www.chosic.com,Cisco-Umbrella,legitimate,14
9368,b-hls-06.doppiocdn.live,Cisco-Umbrella,legitimate,23
9287,leathercleaningkit.com,Majestic,legitimate,22
548,iemtgcc.cn,Majestic,legitimate,10
3673,tags.synchronybank.com,Cisco-Umbrella,legitimate,22
4845,polcert.pl,Cisco-Umbrella,legitimate,10
629,andata.ru,Cisco-Umbrella,legitimate,9
4890,zeroonetwenty.com,Majestic,legitimate,17
7606,xzs58.com,Majestic,legitimate,9
6615,interactivetools.com,Majestic,legitimate,20
5532,arcfmsolution.com,Cisco-Umbrella,legitimate,17
7214,securitymagazin.cz,Majestic,legitimate,18
6696,mattandkimmusic.com,Majestic,legitimate,19
3597,thebrewkettle.com,Majestic,legitimate,17
3118,websocket.iris.radiorepo.io,Cisco-Umbrella,legitimate,27
1325,cloud.picupmedia.com,Cisco-Umbrella,legitimate,20
4610,www.jmconnexusportal.com,Cisco-Umbrella,legitimate,24
7270,diana-airguns.de,Majestic,legitimate,16
4407,vxxx.com,Majestic,legitimate,8
2562,e125010.dscb.akamaiedge.net,Cisco-Umbrella,legitimate,27
4554,ns4.dynu.com,Cisco-Umbrella,legitimate,12
6842,a240.dscv.akamai.net,Cisco-Umbrella,legitimate,20
9027,down.anticheatexpert.com.akamaized.net,Cisco-Umbrella,legitimate,38
7697,haoyangzy.com,Majestic,legitimate,13
65,accessa.cxq.aetna.com,Cisco-Umbrella,legitimate,21
5544,welcome-aeon.com,Majestic,legitimate,16
3116,autobacs.com,Majestic,legitimate,12
4750,alfemminile.com,Majestic,legitimate,15
5055,stories.spotifycdn.com,Cisco-Umbrella,legitimate,22
6314,storagetos.datamart.windows.com,Cisco-Umbrella,legitimate,31
3225,maxistentialism.com,Majestic,legitimate,19
1633,launion.digital,Majestic,legitimate,15
3755,vertical.com,Majestic,legitimate,12
8695,scontent.ftas2-1.fna.fbcdn.net,Cisco-Umbrella,legitimate,30
2472,skilljar.com,Majestic,legitimate,12
8230,coronavirus.brussels,Majestic,legitimate,20
4894,fabdiy.com,Majestic,legitimate,10
7926,pkp-cargo.eu,Cisco-Umbrella,legitimate,12
9583,yfgyp7798.com,Majestic,legitimate,13
6950,istarbucks.co.kr,Majestic,legitimate,16
2844,hitachi-homeappliances.com,Majestic,legitimate,26
4019,welikia.org,Majestic,legitimate,11
4459,airtightinteractive.com,Majestic,legitimate,23
7216,accounts.powerdms.com,Cisco-Umbrella,legitimate,21
5047,paskolavalue.com,Majestic,legitimate,16
2648,ping-pg.axisportal.io,Cisco-Umbrella,legitimate,21
4680,myportal.fhda.edu,Cisco-Umbrella,legitimate,17
6049,nextiva2021.file.force.com,Cisco-Umbrella,legitimate,26
1061,zmcaptcha.zaloapp.com,Cisco-Umbrella,legitimate,21
7330,rr5.sn-vgqsrnes.gvt1.com,Cisco-Umbrella,legitimate,24
4678,ipv4-c328-lax001-ix.ftl.nflxvideo.net,Cisco-Umbrella,legitimate,37
6149,airjordan.me.uk,Majestic,legitimate,15
3048,rl73d1b5d.toastcdn.net,Cisco-Umbrella,legitimate,22
9671,genesee.britecorepro.com,Cisco-Umbrella,legitimate,24
5083,d-nog8okb0q9.execute-api.us-east-1.amazonaws.com,Cisco-Umbrella,legitimate,48
6698,abladvisor.com,Majestic,legitimate,14
4414,thewheelofbrisbane.com.au,Majestic,legitimate,25
6214,dolby.io,Majestic,legitimate,8
7833,api.mycarriertms.com,Cisco-Umbrella,legitimate,20
9417,tngunowners.com,Majestic,legitimate,15
9221,enkling.com,Majestic,legitimate,11
9822,smofgga.cn,Majestic,legitimate,10
5908,www.solicitaretiroafp.pe,Cisco-Umbrella,legitimate,24
9529,uktheatre.org,Majestic,legitimate,13
4782,penguinworld.com,Majestic,legitimate,16
2737,biblioteca.org.ar,Majestic,legitimate,17
5383,syd22prdapp01-canary-opaph.australiaeast.cloudapp.azure.com,Cisco-Umbrella,legitimate,59
6086,fist12-2.fna.fbcdn.net,Cisco-Umbrella,legitimate,22
7946,bet365.incentivegames.com,Cisco-Umbrella,legitimate,25
1621,yourclassical.org,Majestic,legitimate,17
1809,nakam.info,Majestic,legitimate,10
8573,fclm1688.com,Majestic,legitimate,12
7700,shortger.im.qcloud.com,Cisco-Umbrella,legitimate,22
7027,ipv6-c071-ber001-ix.1.oca.nflxvideo.net,Cisco-Umbrella,legitimate,39
4027,stj-sy.org,Majestic,legitimate,10
4326,ktv.kooora.ws,Cisco-Umbrella,legitimate,13
741,stupeni-lyceum.ru,Majestic,legitimate,17
9114,marinmommies.com,Majestic,legitimate,16
4480,vxtrans.com,Cisco-Umbrella,legitimate,11
3640,www.saint-gobain.com,Cisco-Umbrella,legitimate,20
7913,northwestradiology.com,Cisco-Umbrella,legitimate,22
6484,thefarmkanpur.com,Majestic,legitimate,17
3616,toporn.tv,Cisco-Umbrella,legitimate,9
8218,lzzyimg.com,Cisco-Umbrella,legitimate,11
6556,assemble.film,Cisco-Umbrella,legitimate,13
5828,future-media.info,Majestic,legitimate,17
5176,content.highnoonspirits.com,Cisco-Umbrella,legitimate,27
7959,platdevapi.mypostcardmania.com,Cisco-Umbrella,legitimate,30
8620,prod-web-1692849893.us-east-1.elb.amazonaws.com,Cisco-Umbrella,legitimate,47
6084,songhuirongchuang.com,Majestic,legitimate,21
5800,policies.travel.cloud,Cisco-Umbrella,legitimate,21
5146,www.schoolsfirstfcu.org,Cisco-Umbrella,legitimate,23
9024,hawk-hhg.de,Majestic,legitimate,11
9649,www.zimmerbiomet.com,Cisco-Umbrella,legitimate,20
5825,keplergrp.slack.com,Cisco-Umbrella,legitimate,19
9255,rr2---sn-nau-jhcd.googlevideo.com,Cisco-Umbrella,legitimate,33
2513,szxiangjia.cn,Majestic,legitimate,13
1005,fmfstateofmind.com,Majestic,legitimate,18
722,cellularworld.net,Cisco-Umbrella,legitimate,17
7053,east.exch026.serverdata.net,Cisco-Umbrella,legitimate,27
6645,joshuatreemusicfestival.com,Majestic,legitimate,27
9959,lplfinancialproductioni5zhlpp4.org.coveo.com,Cisco-Umbrella,legitimate,44
8944,www.babygames.com,Cisco-Umbrella,legitimate,17
888,supertracker.net,Cisco-Umbrella,legitimate,16
323,parkwhite.com,Majestic,legitimate,13
358,wshed.com,Majestic,legitimate,9
8354,topsup.best,Majestic,legitimate,11
9382,michaelmanagement.com,Cisco-Umbrella,legitimate,21
6636,homeoffice.queue-it.net,Cisco-Umbrella,legitimate,23
2237,yte.co.jp,Majestic,legitimate,9
5624,riddhisiddhicaterers.com,Majestic,legitimate,24
4667,virtualacademy.com,Cisco-Umbrella,legitimate,18
7014,rr3---sn-4g5edndz.gvt1.com,Cisco-Umbrella,legitimate,26
5460,infotron.fool.com,Cisco-Umbrella,legitimate,17
4299,nnadministratie.nl,Majestic,legitimate,18
4637,whitbreadgroup.tt.omtrdc.net,Cisco-Umbrella,legitimate,28
8869,collector.bughd.com,Cisco-Umbrella,legitimate,19
5600,vinylhub.com,Majestic,legitimate,12
996,nmdp.mastercontrol.com,Cisco-Umbrella,legitimate,22
7178,www.masssave.com,Cisco-Umbrella,legitimate,16
6430,ubta.tracking.shopee.com.co,Cisco-Umbrella,legitimate,27
4441,updater.cudirect.com,Cisco-Umbrella,legitimate,20
1226,appointhelp.helpengine.net,Cisco-Umbrella,legitimate,26
373,provider.amainsure.com,Cisco-Umbrella,legitimate,22
3274,solidarite-sida.org,Majestic,legitimate,19
199,arm.highspot.com,Cisco-Umbrella,legitimate,16
7429,rr1---sn-35153iuxa-3b4e.googlevideo.com,Cisco-Umbrella,legitimate,39
4643,katawa-shoujo.com,Majestic,legitimate,17
3218,gsg-extension.com,Cisco-Umbrella,legitimate,17
5410,atasehirescortlari.com,Majestic,legitimate,22
9064,musicalfs.atlassian.net,Cisco-Umbrella,legitimate,23
1965,wineonsale.com,Majestic,legitimate,14
2103,telemetry.canva.cn,Cisco-Umbrella,legitimate,18
941,amwa.net,Majestic,legitimate,8
3789,static.saltinourhair.com,Cisco-Umbrella,legitimate,24
2699,lanpaer.com,Majestic,legitimate,11
528,asprtc.paperless.com.co,Cisco-Umbrella,legitimate,23
1461,alakmalak.org,Majestic,legitimate,13
4813,mx0b-0025eb03.pphosted.com,Cisco-Umbrella,legitimate,26
6955,davincigameserver.appspot.com,Cisco-Umbrella,legitimate,29
7083,biggamehunters.co.uk,Majestic,legitimate,20
4008,domainindian.venus.orderbox-dns.com,Cisco-Umbrella,legitimate,35
754,msefi.com,Majestic,legitimate,9
1411,updatesessiontime.riseup.ai,Cisco-Umbrella,legitimate,27
608,part-ras-gateway-santamonica-split.redbull.com,Cisco-Umbrella,legitimate,46
8513,cdn-japantimes.com,Majestic,legitimate,18
3915,justuseapp.com,Majestic,legitimate,14
1197,template.eupgroup.net,Cisco-Umbrella,legitimate,21
8897,uac.zte.com.cn,Cisco-Umbrella,legitimate,14
3512,rr3---sn-q4flrnss.googlevideo.com,Cisco-Umbrella,legitimate,33
1518,gpwb.gov.tw,Majestic,legitimate,11
6731,ninezero.com,Majestic,legitimate,12
311,int-first-meet2.ciscospark.com,Cisco-Umbrella,legitimate,30
3701,aperturewp.wpenginepowered.com,Cisco-Umbrella,legitimate,30
7294,briankeene.com,Majestic,legitimate,14
4929,augustus.iqnavigator.com.cdn.cloudflare.net,Cisco-Umbrella,legitimate,43
3216,v6prodapiman.smartlinx6.com,Cisco-Umbrella,legitimate,27
4421,oberlo.fr,Majestic,legitimate,9
808,loguploads.punchh.com,Cisco-Umbrella,legitimate,21
5016,sme.us.uniflowonline.com,Cisco-Umbrella,legitimate,24
2612,workshopcalendar.net,Majestic,legitimate,20
7290,ackk.top,Majestic,legitimate,8
6346,21qvsblobprodsbr127.blob.core.windows.net,Cisco-Umbrella,legitimate,41
2240,uofsccolumbia.jamfcloud.com,Cisco-Umbrella,legitimate,27
6332,y60kpa.cn,Majestic,legitimate,9
2931,instagram.fzag4-1.fna.fbcdn.net,Cisco-Umbrella,legitimate,31
5843,messe-friedrichshafen.de,Majestic,legitimate,24
8342,sf1-cdn-tos.toutiaostatic.com,Cisco-Umbrella,legitimate,29
6326,sos771.com,Majestic,legitimate,10
1598,ebingan.com,Majestic,legitimate,11
539,paincarelabs.com,Majestic,legitimate,16
8341,ogs.google.com.ar,Cisco-Umbrella,legitimate,17
5189,ns500245.ns500249.hostmaster.sweetxladies.com,Cisco-Umbrella,legitimate,45
9071,img.cinego.tv,Cisco-Umbrella,legitimate,13
524,ideamotive.co,Majestic,legitimate,13
5591,toponadss.com.www.tendawifi.com,Cisco-Umbrella,legitimate,31
2296,bizongo.com,Majestic,legitimate,11
8382,bormebel.com,Majestic,legitimate,12
1388,validusportal.co.uk,Cisco-Umbrella,legitimate,19
9999,chniot.cn,Majestic,legitimate,9
1483,u28444844.ct.sendgrid.net,Cisco-Umbrella,legitimate,25
3412,tengfeiwx.cn,Majestic,legitimate,12
7738,archive.triblive.com,Cisco-Umbrella,legitimate,20
7317,spsbyw.cn,Majestic,legitimate,9
1129,greetcards.photo-cdn.net,Cisco-Umbrella,legitimate,24
7057,ethos.io,Majestic,legitimate,8
8026,occ-0-470-3996.1.nflxso.net,Cisco-Umbrella,legitimate,27
155,797ly.cn,Majestic,legitimate,8
3456,r5---sn-npoeenek.c.2mdn.net,Cisco-Umbrella,legitimate,27
6198,jcblibrary.org,Majestic,legitimate,14
471,sol.com.au,Majestic,legitimate,10
4423,enpam.it,Majestic,legitimate,8
7413,2tall.com,Cisco-Umbrella,legitimate,9
3535,sehepunkte.de,Majestic,legitimate,13
148,broker10-1.den3.prod.zpath.net,Cisco-Umbrella,legitimate,30
9184,analytics.changiairport.com,Cisco-Umbrella,legitimate,27
6790,uni-muenster.de,Majestic,legitimate,15
2264,us-e-57.admanmedia.com,Cisco-Umbrella,legitimate,22
2239,mealproapp.io,Majestic,legitimate,13
3508,client360.fiservapps.com,Cisco-Umbrella,legitimate,24
8351,scottishballet.co.uk,Majestic,legitimate,20
1594,hendersonvillefencing.com,Majestic,legitimate,25
3577,intagran.com,Majestic,legitimate,12
9069,consciousentities.com,Majestic,legitimate,21
4457,zb-center-openacs.m.taobao.com,Cisco-Umbrella,legitimate,30
4598,zjtongnuo.cn,Majestic,legitimate,12
6099,ingress.k8s.cloudus.ewr.xion.oxcs.net,Cisco-Umbrella,legitimate,37
7309,lymixin.com,Majestic,legitimate,11
8362,config-pit-nfl.yinzcam.com,Cisco-Umbrella,legitimate,26
3672,spacelist.ca,Majestic,legitimate,12
3506,todayadviser.com,Majestic,legitimate,16
1243,www.mindbodyonline.com.cdn.cloudflare.net,Cisco-Umbrella,legitimate,41
7983,tskmz.ru,Majestic,legitimate,8
2722,amanchu-anime.com,Majestic,legitimate,17
3090,iadw.ru,Majestic,legitimate,7
4193,www.homeadvisor.com,Cisco-Umbrella,legitimate,19
198,lesbiandatingsite.net,Majestic,legitimate,21
4354,hlsvideocdn26.shop,Cisco-Umbrella,legitimate,18
9418,hqkqulq.cn,Majestic,legitimate,10
8075,foundationdb.com,Majestic,legitimate,16
8898,scripts.cosmagency.com,Cisco-Umbrella,legitimate,22
4648,cls-94d50abf297c482586a83eaf318dae34.cls.ocp.oraclegovcloud.uk,Cisco-Umbrella,legitimate,62
9721,21tadoghq.staging1.oohmediaomprooohmediaesspage.api.us3.datadoghq.com,Cisco-Umbrella,legitimate,69
5878,aucial.com,Majestic,legitimate,10
8853,cuzpet.com,Majestic,legitimate,10
700,nhmnhyq.cn,Majestic,legitimate,10
348,vopvn.com,Majestic,legitimate,9
9487,nrgilma.cn,Majestic,legitimate,10
5455,c3po-r3.chboston.org,Cisco-Umbrella,legitimate,20
4937,am3pap007.storage.live.com,Cisco-Umbrella,legitimate,26
5840,mapi-elk.ccvlab.eu,Cisco-Umbrella,legitimate,18
8990,buycialisonli.com,Majestic,legitimate,17
1568,fuelmyblog.com,Majestic,legitimate,14
3719,doctor.mountsinai.org,Cisco-Umbrella,legitimate,21
7301,ns500250.ns500242.ns500195.sweetxladies.com,Cisco-Umbrella,legitimate,43
7146,keycurriculum.com,Majestic,legitimate,17
5000,eshipper.com,Majestic,legitimate,12
2602,img6.yna.co.kr,Cisco-Umbrella,legitimate,14
6440,etatsgenerauxdelabioethique.fr,Majestic,legitimate,30
1872,helloworld.holid.io,Cisco-Umbrella,legitimate,19
7437,priorityplusplumbing.com.au,Majestic,legitimate,27
677,revolvy.com,Majestic,legitimate,11
655,f.loca.amberweather.com,Cisco-Umbrella,legitimate,23
7049,thecode4.com,Cisco-Umbrella,legitimate,12
1651,sso.glb.cbre.com,Cisco-Umbrella,legitimate,16
6902,babel.ua,Majestic,legitimate,8
6189,videos.letsdraw.tv,Cisco-Umbrella,legitimate,18
4693,regional.org.au,Majestic,legitimate,15
8655,eretailinghelp.freshdesk.com,Cisco-Umbrella,legitimate,28
9738,hiltonosaka.com,Majestic,legitimate,15
448,derp7c.tailscale.com,Cisco-Umbrella,legitimate,20
9202,d-e02.winudf.com,Cisco-Umbrella,legitimate,16
4209,8dyvbf-cdn-settings.appsflyersdk.com,Cisco-Umbrella,legitimate,36
9609,technologytell.com,Majestic,legitimate,18
9222,z-p3-scontent.fsrg5-1.fna.fbcdn.net,Cisco-Umbrella,legitimate,35
705,lociwear.com,Majestic,legitimate,12
631,wmur.com,Majestic,legitimate,8
3936,1336pifa.com,Majestic,legitimate,12
7951,progamercity.net,Majestic,legitimate,16
6017,spanienweinonline.ch,Majestic,legitimate,20
3526,nexidia.telnorm-ficohsa.com,Cisco-Umbrella,legitimate,27
4508,sexelv.com,Majestic,legitimate,10
7750,foodalogue.com,Majestic,legitimate,14
411,www.rapidfilestorage.com,Cisco-Umbrella,legitimate,24
5415,profile.firefox.com.cn,Cisco-Umbrella,legitimate,22
5387,193670-ipv4v6.gr.global.aa-rt.sharepoint.com,Cisco-Umbrella,legitimate,44
7709,de-muc-anx-r010.router.teamviewer.com,Cisco-Umbrella,legitimate,37
1976,bitninja.io,Majestic,legitimate,11
2417,walla.com,Majestic,legitimate,9
84,perfectchrono.co,Majestic,legitimate,16
1453,watch-sa.imoo.com,Cisco-Umbrella,legitimate,17
7720,meituanos.cn,Majestic,legitimate,12
5763,brutv.ru,Majestic,legitimate,8
8991,api.radio.dpgmedia.net,Cisco-Umbrella,legitimate,22
7283,erectafil.site,Majestic,legitimate,14
5470,marketplace.aws.dev,Cisco-Umbrella,legitimate,19
2086,message-list.conversation.us.prod.stflo.io,Cisco-Umbrella,legitimate,42
8928,zenrosai.coop,Majestic,legitimate,13
4971,s3-ice.clip-studio.com,Cisco-Umbrella,legitimate,22
4205,342121.ms.ok.ru,Cisco-Umbrella,legitimate,15
8061,49317.xyz,Majestic,legitimate,9
3296,statics.reteno.com,Cisco-Umbrella,legitimate,18
4058,sfserver.hexkdp664-hx-agent-1.hex01.helix.apps.fireeye.com,Cisco-Umbrella,legitimate,58
8209,panteraweb.trafficmanager.net,Cisco-Umbrella,legitimate,29
3432,zigazoo.com,Majestic,legitimate,11
3399,www.aacap.org,Cisco-Umbrella,legitimate,13
3109,bitban.com,Cisco-Umbrella,legitimate,10
5703,roadsafety.gov.au,Majestic,legitimate,17
2175,1097638.com,Cisco-Umbrella,legitimate,11
420,info.waxie.com,Cisco-Umbrella,legitimate,14
2092,maybank.com.my.lookup.dkimwl.org,Cisco-Umbrella,legitimate,32
4011,cherrynudes.com,Majestic,legitimate,15
5940,silverpeak.cloud,Cisco-Umbrella,legitimate,16
2535,m-isc.com,Majestic,legitimate,9
4936,support.truview-cloud.com,Cisco-Umbrella,legitimate,25
2539,mayu-search.com,Majestic,legitimate,15
1835,chi-nese.com,Majestic,legitimate,12
164,cbagveu.cn,Majestic,legitimate,10
1390,germaynewstoday.com,Majestic,legitimate,19
2315,vison.jp,Majestic,legitimate,8
8951,z-sms.com,Majestic,legitimate,9
1207,myscview.com,Cisco-Umbrella,legitimate,12
9242,bejo.nl,Majestic,legitimate,7
9630,palmvrienden.net,Majestic,legitimate,16
2729,inobee.com,Majestic,legitimate,10
3720,fbm.earthdata.nasa.gov,Cisco-Umbrella,legitimate,22
8387,vied.vn,Majestic,legitimate,7
8058,kowyhhi.cn,Majestic,legitimate,10
5281,kobe12.org,Majestic,legitimate,10
125,aws-usw2-prod.daas-prod.rc.rcluster.io,Cisco-Umbrella,legitimate,38
4658,ae.mmstat.com,Cisco-Umbrella,legitimate,13
3028,flim11-1.fna.fbcdn.net,Cisco-Umbrella,legitimate,22
4826,ghdhair.com,Majestic,legitimate,11
870,ijc.org,Majestic,legitimate,7
1936,catholicnewsherald.com,Majestic,legitimate,22
6959,yiqunbanjia.com,Majestic,legitimate,15
6398,oxfordanimal.com,Majestic,legitimate,16
2734,assmin.shop,Majestic,legitimate,11
2807,jordans28.us,Majestic,legitimate,12
9035,track.interestingfacts.com,Cisco-Umbrella,legitimate,26
8673,gateway-sarepta.goskope.com,Cisco-Umbrella,legitimate,27
1941,badkleding.com,Majestic,legitimate,14
7372,yunlivepush.msf.tencent-cloud.com,Cisco-Umbrella,legitimate,33
